expt	samplepos	time	temp	x465_580
dye-titration	D5	208733	65.7	4.05
dye-titration	D5	210017	65.87	4.23
dye-titration	D5	211267	66.09	4.4
dye-titration	D5	212533	66.3	4.57
dye-titration	D5	213784	66.53	4.76
dye-titration	D5	215050	66.74	4.98
dye-titration	D5	216317	66.92	5.15
dye-titration	D5	217567	67.16	5.36
dye-titration	D5	218817	67.34	5.58
dye-titration	D5	220083	67.56	5.79
dye-titration	D5	221350	67.75	6.01
dye-titration	D5	222600	67.96	6.23
dye-titration	D5	223867	68.17	6.43
dye-titration	D5	225117	68.41	6.63
dye-titration	D5	226367	68.56	6.84
dye-titration	D5	227633	68.76	7.02
dye-titration	D5	228883	68.99	7.2
dye-titration	D5	230150	69.2	7.35
dye-titration	D5	231417	69.41	7.51
dye-titration	D5	232667	69.62	7.65
dye-titration	D5	233950	69.83	7.77
dye-titration	D5	235217	70.03	7.89
dye-titration	D5	236467	70.26	8.02
dye-titration	D5	237733	70.41	8.08
dye-titration	D5	239000	70.65	8.18
dye-titration	D5	240267	70.85	8.25
dye-titration	D5	241517	71.06	8.31
dye-titration	D5	242784	71.26	8.35
dye-titration	D5	244050	71.46	8.4
dye-titration	D5	245317	71.67	8.42
dye-titration	D5	246567	71.91	8.44
dye-titration	D5	247833	72.08	8.46
dye-titration	D5	249100	72.29	8.48
dye-titration	D5	250350	72.49	8.48
dye-titration	D5	251617	72.73	8.47
dye-titration	D5	252883	72.93	8.43
dye-titration	D5	254133	73.11	8.45
dye-titration	D5	255400	73.31	8.44
dye-titration	D5	256667	73.55	8.4
dye-titration	D5	257917	73.74	8.36
dye-titration	D5	259200	73.95	8.33
dye-titration	D5	260450	74.15	8.29
dye-titration	D5	261717	74.36	8.25
dye-titration	D5	262967	74.57	8.22
dye-titration	D5	264233	74.77	8.16
dye-titration	D5	265500	74.94	8.15
dye-titration	D5	266767	75.18	8.07
dye-titration	D5	268033	75.38	8.01
dye-titration	D5	269300	75.62	7.98
dye-titration	D5	270567	75.8	7.93
dye-titration	D5	271817	76	7.87
dye-titration	D5	273083	76.22	7.83
dye-titration	D5	274350	76.46	7.77
dye-titration	D5	275617	76.64	7.69
dye-titration	D5	276867	76.84	7.63
dye-titration	D5	278133	77.02	7.56
dye-titration	D5	279417	77.26	7.54
dye-titration	D5	280667	77.48	7.49
dye-titration	D5	281933	77.66	7.39
dye-titration	D5	283183	77.84	7.35
dye-titration	D5	284433	78.07	7.29
dye-titration	D5	285700	78.28	7.2
dye-titration	D5	286950	78.52	7.16
dye-titration	D5	288217	78.68	7.11
dye-titration	D5	289467	78.89	7.06
dye-titration	D5	290750	79.13	6.99
dye-titration	D5	292017	79.32	6.94
dye-titration	D5	293283	79.53	6.85
dye-titration	D5	294533	79.71	6.78
dye-titration	D5	295800	79.93	6.74
dye-titration	D5	297050	80.17	6.65
dye-titration	D5	298317	80.35	6.59
dye-titration	D5	299567	80.55	6.54
dye-titration	D5	300817	80.76	6.47
dye-titration	D5	302083	80.97	6.41
dye-titration	D5	303350	81.18	6.34
dye-titration	D5	304600	81.38	6.27
dye-titration	D5	305867	81.59	6.23
dye-titration	D5	307133	81.8	6.13
dye-titration	D5	308400	82	6.07
dye-titration	D5	309667	82.21	6.02
dye-titration	D5	310933	82.39	5.95
dye-titration	D5	312200	82.62	5.88
dye-titration	D5	313467	82.83	5.8
dye-titration	D5	314717	83.05	5.75
dye-titration	D5	315983	83.22	5.7
dye-titration	D5	317250	83.43	5.6
dye-titration	D5	318517	83.67	5.54
dye-titration	D5	319784	83.87	5.47
dye-titration	D5	321050	84.08	5.4
dye-titration	D5	322317	84.24	5.35
dye-titration	D5	323567	84.47	5.27
dye-titration	D5	324833	84.68	5.19
dye-titration	E1	20750	34.97	2.84
dye-titration	E1	22000	35.02	2.84
dye-titration	E1	23250	35.21	2.84
dye-titration	E1	24517	35.51	2.83
dye-titration	E1	25767	35.75	2.8
dye-titration	E1	27017	35.9	2.81
dye-titration	E1	28283	36.14	2.8
dye-titration	E1	29533	36.39	2.78
dye-titration	E1	30800	36.53	2.78
dye-titration	E1	32067	36.78	2.75
dye-titration	E1	33333	37	2.75
dye-titration	E1	34600	37.19	2.73
dye-titration	E1	35850	37.38	2.73
dye-titration	E1	37117	37.61	2.72
dye-titration	E1	38383	37.84	2.71
dye-titration	E1	39633	38.03	2.7
dye-titration	E1	40900	38.25	2.68
dye-titration	E1	42167	38.43	2.66
dye-titration	E1	43433	38.63	2.67
dye-titration	E1	44700	38.86	2.64
dye-titration	E1	45950	39.03	2.64
dye-titration	E1	47217	39.26	2.61
dye-titration	E1	48483	39.48	2.62
dye-titration	E1	49733	39.7	2.59
dye-titration	E1	51000	39.88	2.59
dye-titration	E1	52250	40.09	2.56
dye-titration	E1	53517	40.27	2.56
dye-titration	E1	54767	40.54	2.56
dye-titration	E1	56033	40.71	2.55
dye-titration	E1	57300	40.92	2.53
dye-titration	E1	58550	41.09	2.53
dye-titration	E1	59817	41.31	2.53
dye-titration	E1	61083	41.49	2.51
dye-titration	E1	62350	41.73	2.52
dye-titration	E1	63617	41.94	2.49
dye-titration	E1	64883	42.19	2.46
dye-titration	E1	66133	42.4	2.47
dye-titration	E1	67400	42.58	2.46
dye-titration	E1	68650	42.78	2.44
dye-titration	E1	69917	42.95	2.46
dye-titration	E1	71167	43.19	2.44
dye-titration	E1	72433	43.39	2.43
dye-titration	E1	73700	43.6	2.43
dye-titration	E1	74967	43.8	2.42
dye-titration	E1	76233	44	2.4
dye-titration	E1	77500	44.21	2.4
dye-titration	E1	78767	44.45	2.39
dye-titration	E1	80033	44.64	2.38
dye-titration	E1	81283	44.85	2.36
dye-titration	E1	82550	45.05	2.36
dye-titration	E1	83800	45.24	2.37
dye-titration	E1	85067	45.44	2.34
dye-titration	E1	86333	45.67	2.34
dye-titration	E1	87583	45.86	2.33
dye-titration	E1	88867	46.09	2.33
dye-titration	E1	90117	46.29	2.3
dye-titration	E1	91383	46.49	2.31
dye-titration	E1	92650	46.68	2.29
dye-titration	E1	93917	46.9	2.29
dye-titration	E1	95167	47.13	2.28
dye-titration	E1	96417	47.28	2.27
dye-titration	E1	97683	47.51	2.27
dye-titration	E1	98950	47.7	2.26
dye-titration	E1	100217	47.92	2.24
dye-titration	E1	101483	48.14	2.25
dye-titration	E1	102733	48.36	2.23
dye-titration	E1	104000	48.55	2.23
dye-titration	E1	105267	48.77	2.23
dye-titration	E1	106533	48.96	2.2
dye-titration	E1	107800	49.18	2.21
dye-titration	E1	109050	49.39	2.21
dye-titration	E1	110317	49.58	2.19
dye-titration	E1	111583	49.8	2.19
dye-titration	E1	112833	49.95	2.18
dye-titration	E1	114100	50.19	2.17
dye-titration	E1	115367	50.41	2.16
dye-titration	E1	116633	50.61	2.17
dye-titration	E1	117900	50.83	2.16
dye-titration	E1	119150	51.04	2.15
dye-titration	E1	120417	51.22	2.15
dye-titration	E1	121683	51.47	2.12
dye-titration	E1	122933	51.65	2.14
dye-titration	E1	124183	51.85	2.12
dye-titration	E1	125450	52.06	2.12
dye-titration	E1	126717	52.28	2.12
dye-titration	E1	127967	52.49	2.11
dye-titration	E1	129233	52.7	2.12
dye-titration	E1	130483	52.9	2.1
dye-titration	E1	131750	53.1	2.1
dye-titration	E1	133000	53.28	2.09
dye-titration	E1	134267	53.51	2.09
dye-titration	E1	135517	53.72	2.08
dye-titration	E1	136784	53.93	2.09
dye-titration	E1	138033	54.09	2.07
dye-titration	E1	139300	54.29	2.09
dye-titration	E1	140567	54.56	2.07
dye-titration	E1	141833	54.73	2.05
dye-titration	E1	143100	54.97	2.07
dye-titration	E1	144350	55.16	2.06
dye-titration	E1	145617	55.34	2.05
dye-titration	E1	146867	55.59	2.05
dye-titration	E1	148150	55.79	2.04
dye-titration	E1	149417	55.99	2.05
dye-titration	E1	150667	56.19	2.04
dye-titration	E1	151933	56.36	2.05
dye-titration	E1	153217	56.61	2.03
dye-titration	E1	154467	56.84	2.04
dye-titration	E1	155733	57.01	2.04
dye-titration	E1	157000	57.24	2.03
dye-titration	E1	158267	57.4	2.03
dye-titration	E1	159533	57.63	2.03
dye-titration	E1	160784	57.85	2.03
dye-titration	E1	162050	58.07	2.02
dye-titration	E1	163317	58.26	2.02
dye-titration	E1	164583	58.46	2.02
dye-titration	E1	165833	58.69	2.03
dye-titration	E1	167100	58.88	2.03
dye-titration	E1	168350	59.06	2.02
dye-titration	E1	169633	59.28	2.02
dye-titration	E1	170883	59.51	2.03
dye-titration	E1	172133	59.7	2.03
dye-titration	E1	173383	59.92	2.01
dye-titration	E1	174650	60.11	2.03
dye-titration	E1	175900	60.29	2.03
dye-titration	E1	177167	60.55	2.04
dye-titration	E1	178417	60.74	2.05
dye-titration	E1	179683	60.95	2.04
dye-titration	E1	180933	61.12	2.06
dye-titration	E1	182183	61.34	2.06
dye-titration	E1	183467	61.57	2.07
dye-titration	E1	184717	61.76	2.07
dye-titration	E1	185983	61.98	2.07
dye-titration	E1	187250	62.17	2.07
dye-titration	E1	188517	62.36	2.09
dye-titration	E1	189767	62.61	2.09
dye-titration	E1	191050	62.81	2.12
dye-titration	E1	192300	63.03	2.1
dye-titration	E1	193567	63.18	2.13
dye-titration	E1	194833	63.42	2.14
dye-titration	E1	196100	63.64	2.16
dye-titration	E1	197367	63.86	2.16
dye-titration	E1	198617	64.03	2.16
dye-titration	E1	199883	64.24	2.18
dye-titration	E1	201150	64.46	2.19
dye-titration	E1	202417	64.67	2.21
dye-titration	E1	203683	64.88	2.23
dye-titration	E1	204950	65.07	2.25
dye-titration	E1	206217	65.27	2.26
dye-titration	E1	207483	65.51	2.29
dye-titration	E1	208733	65.7	2.31
dye-titration	E1	210017	65.87	2.32
dye-titration	E1	211267	66.09	2.35
dye-titration	E1	212533	66.3	2.38
dye-titration	E1	213784	66.53	2.39
dye-titration	E1	215050	66.74	2.42
dye-titration	E1	216317	66.92	2.44
dye-titration	E1	217567	67.16	2.47
dye-titration	E1	218817	67.34	2.5
dye-titration	E1	220083	67.56	2.53
dye-titration	E1	221350	67.75	2.57
dye-titration	E1	222600	67.96	2.58
dye-titration	E1	223867	68.17	2.61
dye-titration	E1	225117	68.41	2.65
dye-titration	E1	226367	68.56	2.67
dye-titration	E1	227633	68.76	2.7
dye-titration	E1	228883	68.99	2.73
dye-titration	E1	230150	69.2	2.75
dye-titration	E1	231417	69.41	2.78
dye-titration	E1	232667	69.62	2.8
dye-titration	E1	233950	69.83	2.83
dye-titration	E1	235217	70.03	2.85
dye-titration	E1	236467	70.26	2.87
dye-titration	E1	237733	70.41	2.89
dye-titration	E1	239000	70.65	2.9
dye-titration	E1	240267	70.85	2.92
dye-titration	E1	241517	71.06	2.94
dye-titration	E1	242784	71.26	2.95
dye-titration	E1	244050	71.46	2.94
dye-titration	E1	245317	71.67	2.97
dye-titration	E1	246567	71.91	2.97
dye-titration	E1	247833	72.08	2.98
dye-titration	E1	249100	72.29	2.99
dye-titration	E1	250350	72.49	3
dye-titration	E1	251617	72.73	2.99
dye-titration	E1	252883	72.93	2.99
dye-titration	E1	254133	73.11	2.99
dye-titration	E1	255400	73.31	3
dye-titration	E1	256667	73.55	3.01
dye-titration	E1	257917	73.74	3
dye-titration	E1	259200	73.95	3
dye-titration	E1	260450	74.15	2.99
dye-titration	E1	261717	74.36	2.98
dye-titration	E1	262967	74.57	2.97
dye-titration	E1	264233	74.77	2.98
dye-titration	E1	265500	74.94	2.98
dye-titration	E1	266767	75.18	2.95
dye-titration	E1	268033	75.38	2.95
dye-titration	E1	269300	75.62	2.94
dye-titration	E1	270567	75.8	2.95
dye-titration	E1	271817	76	2.94
dye-titration	E1	273083	76.22	2.93
dye-titration	E1	274350	76.46	2.92
dye-titration	E1	275617	76.64	2.91
dye-titration	E1	276867	76.84	2.89
dye-titration	E1	278133	77.02	2.89
dye-titration	E1	279417	77.26	2.89
dye-titration	E1	280667	77.48	2.87
dye-titration	E1	281933	77.66	2.88
dye-titration	E1	283183	77.84	2.86
dye-titration	E1	284433	78.07	2.85
dye-titration	E1	285700	78.28	2.84
dye-titration	E1	286950	78.52	2.82
dye-titration	E1	288217	78.68	2.82
dye-titration	E1	289467	78.89	2.81
dye-titration	E1	290750	79.13	2.8
dye-titration	E1	292017	79.32	2.79
dye-titration	E1	293283	79.53	2.79
dye-titration	E1	294533	79.71	2.77
dye-titration	E1	295800	79.93	2.77
dye-titration	E1	297050	80.17	2.75
dye-titration	E1	298317	80.35	2.73
dye-titration	E1	299567	80.55	2.73
dye-titration	E1	300817	80.76	2.71
dye-titration	E1	302083	80.97	2.7
dye-titration	E1	303350	81.18	2.7
dye-titration	E1	304600	81.38	2.68
dye-titration	E1	305867	81.59	2.68
dye-titration	E1	307133	81.8	2.66
dye-titration	E1	308400	82	2.65
dye-titration	E1	309667	82.21	2.64
dye-titration	E1	310933	82.39	2.62
dye-titration	E1	312200	82.62	2.6
dye-titration	E1	313467	82.83	2.6
dye-titration	E1	314717	83.05	2.58
dye-titration	E1	315983	83.22	2.57
dye-titration	E1	317250	83.43	2.56
dye-titration	E1	318517	83.67	2.55
dye-titration	E1	319784	83.87	2.54
dye-titration	E1	321050	84.08	2.51
dye-titration	E1	322317	84.24	2.5
dye-titration	E1	323567	84.47	2.5
dye-titration	E1	324833	84.68	2.47
dye-titration	E2	20750	34.97	1.7
dye-titration	E2	22000	35.02	1.69
dye-titration	E2	23250	35.21	1.69
dye-titration	E2	24517	35.51	1.69
dye-titration	E2	25767	35.75	1.67
dye-titration	E2	27017	35.9	1.66
dye-titration	E2	28283	36.14	1.66
dye-titration	E2	29533	36.39	1.65
dye-titration	E2	30800	36.53	1.65
dye-titration	E2	32067	36.78	1.63
dye-titration	E2	33333	37	1.63
dye-titration	E2	34600	37.19	1.63
dye-titration	E2	35850	37.38	1.62
dye-titration	E2	37117	37.61	1.61
dye-titration	E2	38383	37.84	1.61
dye-titration	E2	39633	38.03	1.61
dye-titration	E2	40900	38.25	1.6
dye-titration	E2	42167	38.43	1.61
dye-titration	E2	43433	38.63	1.61
dye-titration	E2	44700	38.86	1.6
dye-titration	E2	45950	39.03	1.6
dye-titration	E2	47217	39.26	1.6
dye-titration	E2	48483	39.48	1.6
dye-titration	E2	49733	39.7	1.58
dye-titration	E2	51000	39.88	1.59
dye-titration	E2	52250	40.09	1.59
dye-titration	E2	53517	40.27	1.58
dye-titration	E2	54767	40.54	1.6
dye-titration	E2	56033	40.71	1.6
dye-titration	E2	57300	40.92	1.58
dye-titration	E2	58550	41.09	1.59
dye-titration	E2	59817	41.31	1.59
dye-titration	E2	61083	41.49	1.58
dye-titration	E2	62350	41.73	1.58
dye-titration	E2	63617	41.94	1.58
dye-titration	E2	64883	42.19	1.58
dye-titration	E2	66133	42.4	1.58
dye-titration	E2	67400	42.58	1.59
dye-titration	E2	68650	42.78	1.58
dye-titration	E2	69917	42.95	1.58
dye-titration	E2	71167	43.19	1.58
dye-titration	E2	72433	43.39	1.59
dye-titration	E2	73700	43.6	1.58
dye-titration	E2	74967	43.8	1.58
dye-titration	E2	76233	44	1.6
dye-titration	E2	77500	44.21	1.6
dye-titration	E2	78767	44.45	1.6
dye-titration	E2	80033	44.64	1.59
dye-titration	E2	81283	44.85	1.6
dye-titration	E2	82550	45.05	1.6
dye-titration	E2	83800	45.24	1.6
dye-titration	E2	85067	45.44	1.6
dye-titration	E2	86333	45.67	1.59
dye-titration	E2	87583	45.86	1.59
dye-titration	E2	88867	46.09	1.6
dye-titration	E2	90117	46.29	1.59
dye-titration	E2	91383	46.49	1.59
dye-titration	E2	92650	46.68	1.59
dye-titration	E2	93917	46.9	1.58
dye-titration	E2	95167	47.13	1.59
dye-titration	E2	96417	47.28	1.59
dye-titration	E2	97683	47.51	1.6
dye-titration	E2	98950	47.7	1.6
dye-titration	E2	100217	47.92	1.59
dye-titration	E2	101483	48.14	1.6
dye-titration	E2	102733	48.36	1.6
dye-titration	E2	104000	48.55	1.59
dye-titration	E2	105267	48.77	1.6
dye-titration	E2	106533	48.96	1.59
dye-titration	E2	107800	49.18	1.6
dye-titration	E2	109050	49.39	1.6
dye-titration	E2	110317	49.58	1.6
dye-titration	E2	111583	49.8	1.59
dye-titration	E2	112833	49.95	1.6
dye-titration	E2	114100	50.19	1.6
dye-titration	E2	115367	50.41	1.6
dye-titration	E2	116633	50.61	1.6
dye-titration	E2	117900	50.83	1.61
dye-titration	E2	119150	51.04	1.61
dye-titration	E2	120417	51.22	1.62
dye-titration	E2	121683	51.47	1.62
dye-titration	E2	122933	51.65	1.61
dye-titration	E2	124183	51.85	1.62
dye-titration	E2	125450	52.06	1.63
dye-titration	E2	126717	52.28	1.63
dye-titration	E2	127967	52.49	1.63
dye-titration	E2	129233	52.7	1.64
dye-titration	E2	130483	52.9	1.64
dye-titration	E2	131750	53.1	1.64
dye-titration	E2	133000	53.28	1.64
dye-titration	E2	134267	53.51	1.66
dye-titration	E2	135517	53.72	1.66
dye-titration	E2	136784	53.93	1.66
dye-titration	E2	138033	54.09	1.66
dye-titration	E2	139300	54.29	1.68
dye-titration	E2	140567	54.56	1.69
dye-titration	E2	141833	54.73	1.69
dye-titration	E2	143100	54.97	1.7
dye-titration	E2	144350	55.16	1.7
dye-titration	E2	145617	55.34	1.71
dye-titration	E2	146867	55.59	1.72
dye-titration	E2	148150	55.79	1.74
dye-titration	E2	149417	55.99	1.74
dye-titration	E2	150667	56.19	1.75
dye-titration	E2	151933	56.36	1.76
dye-titration	E2	153217	56.61	1.78
dye-titration	E2	154467	56.84	1.79
dye-titration	E2	155733	57.01	1.79
dye-titration	E2	157000	57.24	1.81
dye-titration	E2	158267	57.4	1.83
dye-titration	E2	159533	57.63	1.84
dye-titration	E2	160784	57.85	1.86
dye-titration	E2	162050	58.07	1.86
dye-titration	E2	163317	58.26	1.9
dye-titration	E2	164583	58.46	1.9
dye-titration	E2	165833	58.69	1.93
dye-titration	E2	167100	58.88	1.95
dye-titration	E2	168350	59.06	1.95
dye-titration	E2	169633	59.28	1.97
dye-titration	E2	170883	59.51	1.99
dye-titration	E2	172133	59.7	2.03
dye-titration	E2	173383	59.92	2.06
dye-titration	E2	174650	60.11	2.06
dye-titration	E2	175900	60.29	2.08
dye-titration	E2	177167	60.55	2.12
dye-titration	E2	178417	60.74	2.14
dye-titration	E2	179683	60.95	2.17
dye-titration	E2	180933	61.12	2.2
dye-titration	E2	182183	61.34	2.24
dye-titration	E2	183467	61.57	2.28
dye-titration	E2	184717	61.76	2.3
dye-titration	E2	185983	61.98	2.35
dye-titration	E2	187250	62.17	2.39
dye-titration	E2	188517	62.36	2.41
dye-titration	E2	189767	62.61	2.46
dye-titration	E2	191050	62.81	2.52
dye-titration	E2	192300	63.03	2.57
dye-titration	E2	193567	63.18	2.6
dye-titration	E2	194833	63.42	2.65
dye-titration	E2	196100	63.64	2.71
dye-titration	E2	197367	63.86	2.78
dye-titration	E2	198617	64.03	2.84
dye-titration	E2	199883	64.24	2.9
dye-titration	E2	201150	64.46	2.96
dye-titration	E2	202417	64.67	3.02
dye-titration	E2	203683	64.88	3.1
dye-titration	E2	204950	65.07	3.16
dye-titration	E2	206217	65.27	3.23
dye-titration	E2	207483	65.51	3.32
dye-titration	E2	208733	65.7	3.41
dye-titration	E2	210017	65.87	3.49
dye-titration	E2	211267	66.09	3.59
dye-titration	E2	212533	66.3	3.7
dye-titration	E2	213784	66.53	3.77
dye-titration	E2	215050	66.74	3.88
dye-titration	E2	216317	66.92	4
dye-titration	E2	217567	67.16	4.13
dye-titration	E2	218817	67.34	4.24
dye-titration	E2	220083	67.56	4.35
dye-titration	E2	221350	67.75	4.48
dye-titration	E2	222600	67.96	4.61
dye-titration	E2	223867	68.17	4.74
dye-titration	E2	225117	68.41	4.86
dye-titration	E2	226367	68.56	5.01
dye-titration	E2	227633	68.76	5.14
dye-titration	E2	228883	68.99	5.27
dye-titration	E2	230150	69.2	5.38
dye-titration	E2	231417	69.41	5.51
dye-titration	E2	232667	69.62	5.61
dye-titration	E2	233950	69.83	5.74
dye-titration	E2	235217	70.03	5.84
dye-titration	E2	236467	70.26	5.94
dye-titration	E2	237733	70.41	6.04
dye-titration	E2	239000	70.65	6.1
dye-titration	E2	240267	70.85	6.18
dye-titration	E2	241517	71.06	6.25
dye-titration	E2	242784	71.26	6.31
dye-titration	E2	244050	71.46	6.34
dye-titration	E2	245317	71.67	6.41
dye-titration	E2	246567	71.91	6.42
dye-titration	E2	247833	72.08	6.47
dye-titration	E2	249100	72.29	6.48
dye-titration	E2	250350	72.49	6.52
dye-titration	E2	251617	72.73	6.51
dye-titration	E2	252883	72.93	6.5
dye-titration	E2	254133	73.11	6.52
dye-titration	E2	255400	73.31	6.53
dye-titration	E2	256667	73.55	6.51
dye-titration	E2	257917	73.74	6.5
dye-titration	E2	259200	73.95	6.48
dye-titration	E2	260450	74.15	6.46
dye-titration	E2	261717	74.36	6.44
dye-titration	E2	262967	74.57	6.41
dye-titration	E2	264233	74.77	6.38
dye-titration	E2	265500	74.94	6.34
dye-titration	E2	266767	75.18	6.3
dye-titration	E2	268033	75.38	6.28
dye-titration	E2	269300	75.62	6.23
dye-titration	E2	270567	75.8	6.2
dye-titration	E2	271817	76	6.16
dye-titration	E2	273083	76.22	6.12
dye-titration	E2	274350	76.46	6.08
dye-titration	E2	275617	76.64	6.03
dye-titration	E2	276867	76.84	5.97
dye-titration	E2	278133	77.02	5.92
dye-titration	E2	279417	77.26	5.89
dye-titration	E2	280667	77.48	5.83
dye-titration	E2	281933	77.66	5.79
dye-titration	E2	283183	77.84	5.75
dye-titration	E2	284433	78.07	5.7
dye-titration	E2	285700	78.28	5.64
dye-titration	E2	286950	78.52	5.59
dye-titration	E2	288217	78.68	5.56
dye-titration	E2	289467	78.89	5.51
dye-titration	E2	290750	79.13	5.46
dye-titration	E2	292017	79.32	5.4
dye-titration	E2	293283	79.53	5.34
dye-titration	E2	294533	79.71	5.29
dye-titration	E2	295800	79.93	5.25
dye-titration	E2	297050	80.17	5.19
dye-titration	E2	298317	80.35	5.13
dye-titration	E2	299567	80.55	5.09
dye-titration	E2	300817	80.76	5.02
dye-titration	E2	302083	80.97	4.98
dye-titration	E2	303350	81.18	4.92
dye-titration	E2	304600	81.38	4.87
dye-titration	E2	305867	81.59	4.82
dye-titration	E2	307133	81.8	4.76
dye-titration	E2	308400	82	4.71
dye-titration	E2	309667	82.21	4.64
dye-titration	E2	310933	82.39	4.58
dye-titration	E2	312200	82.62	4.53
dye-titration	E2	313467	82.83	4.46
dye-titration	E2	314717	83.05	4.42
dye-titration	E2	315983	83.22	4.36
dye-titration	E2	317250	83.43	4.28
dye-titration	E2	318517	83.67	4.24
dye-titration	E2	319784	83.87	4.18
dye-titration	E2	321050	84.08	4.12
dye-titration	E2	322317	84.24	4.06
dye-titration	E2	323567	84.47	4.01
dye-titration	E2	324833	84.68	3.94
dye-titration	E3	20750	34.97	1.55
dye-titration	E3	22000	35.02	1.54
dye-titration	E3	23250	35.21	1.54
dye-titration	E3	24517	35.51	1.54
dye-titration	E3	25767	35.75	1.53
dye-titration	E3	27017	35.9	1.52
dye-titration	E3	28283	36.14	1.53
dye-titration	E3	29533	36.39	1.53
dye-titration	E3	30800	36.53	1.52
dye-titration	E3	32067	36.78	1.52
dye-titration	E3	33333	37	1.51
dye-titration	E3	34600	37.19	1.52
dye-titration	E3	35850	37.38	1.53
dye-titration	E3	37117	37.61	1.52
dye-titration	E3	38383	37.84	1.51
dye-titration	E3	39633	38.03	1.51
dye-titration	E3	40900	38.25	1.5
dye-titration	E3	42167	38.43	1.51
dye-titration	E3	43433	38.63	1.51
dye-titration	E3	44700	38.86	1.51
dye-titration	E3	45950	39.03	1.5
dye-titration	E3	47217	39.26	1.49
dye-titration	E3	48483	39.48	1.51
dye-titration	E3	49733	39.7	1.5
dye-titration	E3	51000	39.88	1.5
dye-titration	E3	52250	40.09	1.5
dye-titration	E3	53517	40.27	1.48
dye-titration	E3	54767	40.54	1.5
