file_number	well_number	temperature	intensity	first_derivative
54	187	63.6	2.76	0.214
54	187	64.8	3.05	0.287
54	187	66	3.45	0.366
54	187	67.2	3.93	0.432
54	187	68.4	4.47	0.46
54	187	69.6	5.01	0.425
54	187	70.8	5.45	0.302
54	187	72	5.72	0.153
54	187	73.2	5.82	0.019
54	187	74.4	5.78	-0.078
54	187	75.6	5.65	-0.147
54	187	76.8	5.44	-0.187
54	187	78	5.21	-0.21
54	187	79.2	4.95	-0.219
54	187	80.4	4.69	-0.217
54	187	81.6	4.42	-0.228
54	187	82.8	4.13	-0.237
54	187	84	3.85	-0.249
54	187	85.2	3.54	-0.259
54	187	86.4	3.23	-0.263
54	187	87.6	2.91	-0.261
54	187	88.8	2.61	-0.247
54	187	90	2.32	-0.22
54	188	30	9.62	-0.053
54	188	31.2	9.51	-0.118
54	188	32.4	9.34	-0.151
54	188	33.6	9.15	-0.16
54	188	34.8	8.96	-0.158
54	188	36	8.77	-0.154
54	188	37.2	8.59	-0.163
54	188	38.4	8.39	-0.159
54	188	39.6	8.21	-0.158
54	188	40.8	8.01	-0.161
54	188	42	7.81	-0.164
54	188	43.2	7.61	-0.165
54	188	44.4	7.42	-0.163
54	188	45.6	7.23	-0.159
54	188	46.8	7.04	-0.143
54	188	48	6.87	-0.141
54	188	49.2	6.71	-0.129
54	188	50.4	6.57	-0.106
54	188	51.6	6.45	-0.094
54	188	52.8	6.35	-0.075
54	188	54	6.28	-0.046
54	188	55.2	6.24	-0.02
54	188	56.4	6.23	0.006
54	188	57.6	6.25	0.035
54	188	58.8	6.32	0.072
54	188	60	6.42	0.101
54	188	61.2	6.55	0.123
54	188	62.4	6.72	0.155
54	188	63.6	6.93	0.18
54	188	64.8	7.16	0.216
54	188	66	7.44	0.24
54	188	67.2	7.73	0.242
54	188	68.4	8.02	0.234
54	188	69.6	8.28	0.197
54	188	70.8	8.48	0.136
54	188	72	8.61	0.079
54	188	73.2	8.67	0.025
54	188	74.4	8.67	-0.022
54	188	75.6	8.62	-0.054
54	188	76.8	8.54	-0.077
54	188	78	8.44	-0.089
54	188	79.2	8.33	-0.09
54	188	80.4	8.23	-0.085
54	188	81.6	8.12	-0.097
54	188	82.8	8	-0.1
54	188	84	7.89	-0.098
54	188	85.2	7.76	-0.101
54	188	86.4	7.64	-0.1
54	188	87.6	7.51	-0.105
54	188	88.8	7.39	-0.092
54	188	90	7.3	-0.062
54	189	30	5.97	-0.035
54	189	31.2	5.9	-0.066
54	189	32.4	5.81	-0.081
54	189	33.6	5.72	-0.083
54	189	34.8	5.62	-0.079
54	189	36	5.53	-0.08
54	189	37.2	5.43	-0.078
54	189	38.4	5.34	-0.069
54	189	39.6	5.26	-0.063
54	189	40.8	5.19	-0.063
54	189	42	5.11	-0.061
54	189	43.2	5.05	-0.054
54	189	44.4	4.99	-0.04
54	189	45.6	4.94	-0.033
54	189	46.8	4.91	-0.033
54	189	48	4.87	-0.023
54	189	49.2	4.86	-0.009
54	189	50.4	4.86	0.006
54	189	51.6	4.87	0.013
54	189	52.8	4.89	0.022
54	189	54	4.92	0.037
54	189	55.2	4.98	0.055
54	189	56.4	5.06	0.073
54	189	57.6	5.15	0.088
54	189	58.8	5.27	0.098
54	189	60	5.39	0.102
54	189	61.2	5.52	0.119
54	189	62.4	5.68	0.141
54	189	63.6	5.86	0.166
54	189	64.8	6.07	0.188
54	189	66	6.32	0.22
54	189	67.2	6.61	0.261
54	189	68.4	6.93	0.282
54	189	69.6	7.27	0.272
54	189	70.8	7.57	0.221
54	189	72	7.81	0.166
54	189	73.2	7.98	0.117
54	189	74.4	8.09	0.078
54	189	75.6	8.16	0.047
54	189	76.8	8.2	0.017
54	189	78	8.2	-0.026
54	189	79.2	8.14	-0.059
54	189	80.4	8.06	-0.083
54	189	81.6	7.94	-0.117
54	189	82.8	7.78	-0.152
54	189	84	7.58	-0.179
54	189	85.2	7.35	-0.221
54	189	86.4	7.06	-0.259
54	189	87.6	6.73	-0.276
54	189	88.8	6.4	-0.285
54	189	90	6.05	-0.286
54	190	30	1.82	-0.02
54	190	31.2	1.8	-0.013
54	190	32.4	1.79	-0.01
54	190	33.6	1.78	-0.011
54	190	34.8	1.76	-0.014
54	190	36	1.75	-0.013
54	190	37.2	1.73	-0.007
54	190	38.4	1.72	-0.009
54	190	39.6	1.71	-0.01
54	190	40.8	1.7	-0.001
54	190	42	1.7	-0.002
54	190	43.2	1.7	-0.005
54	190	44.4	1.69	-0.002
54	190	45.6	1.69	0
54	190	46.8	1.7	0.002
54	190	48	1.7	0.003
54	190	49.2	1.7	0.01
54	190	50.4	1.72	0.014
54	190	51.6	1.74	0.021
54	190	52.8	1.77	0.034
54	190	54	1.82	0.043
54	190	55.2	1.88	0.051
54	190	56.4	1.94	0.061
54	190	57.6	2.03	0.081
54	190	58.8	2.13	0.096
54	190	60	2.26	0.11
54	190	61.2	2.41	0.14
54	190	62.4	2.59	0.174
54	190	63.6	2.83	0.217
54	190	64.8	3.13	0.286
54	190	66	3.52	0.366
54	190	67.2	4	0.441
54	190	68.4	4.56	0.468
54	190	69.6	5.1	0.426
54	190	70.8	5.55	0.306
54	190	72	5.83	0.16
54	190	73.2	5.94	0.025
54	190	74.4	5.91	-0.078
54	190	75.6	5.77	-0.148
54	190	76.8	5.56	-0.184
54	190	78	5.33	-0.192
54	190	79.2	5.1	-0.205
54	190	80.4	4.84	-0.231
54	190	81.6	4.56	-0.231
54	190	82.8	4.28	-0.229
54	190	84	4.01	-0.231
54	190	85.2	3.72	-0.245
54	190	86.4	3.42	-0.254
54	190	87.6	3.12	-0.247
54	190	88.8	2.83	-0.235
54	190	90	2.56	-0.22
54	191	30	1.58	-0.019
54	191	31.2	1.56	-0.017
54	191	32.4	1.54	-0.013
54	191	33.6	1.53	-0.01
54	191	34.8	1.52	-0.011
54	191	36	1.5	-0.01
54	191	37.2	1.49	-0.01
54	191	38.4	1.48	-0.008
54	191	39.6	1.47	-0.005
54	191	40.8	1.46	-0.008
54	191	42	1.46	-0.005
54	191	43.2	1.45	0
54	191	44.4	1.45	-0.001
54	191	45.6	1.45	0.001
54	191	46.8	1.46	0.005
54	191	48	1.46	0.007
54	191	49.2	1.47	0.011
54	191	50.4	1.49	0.018
54	191	51.6	1.52	0.029
54	191	52.8	1.56	0.037
54	191	54	1.61	0.045
54	191	55.2	1.67	0.055
54	191	56.4	1.74	0.066
54	191	57.6	1.82	0.077
54	191	58.8	1.92	0.094
54	191	60	2.05	0.117
54	191	61.2	2.21	0.138
54	191	62.4	2.39	0.169
54	191	63.6	2.62	0.218
54	191	64.8	2.91	0.276
54	191	66	3.29	0.349
54	191	67.2	3.75	0.426
54	191	68.4	4.29	0.454
54	191	69.6	4.82	0.42
54	191	70.8	5.26	0.307
54	191	72	5.55	0.164
54	191	73.2	5.66	0.022
54	191	74.4	5.61	-0.084
54	191	75.6	5.47	-0.146
54	191	76.8	5.27	-0.181
54	191	78	5.03	-0.206
54	191	79.2	4.78	-0.217
54	191	80.4	4.51	-0.227
54	191	81.6	4.23	-0.232
54	191	82.8	3.96	-0.233
54	191	84	3.67	-0.246
54	191	85.2	3.37	-0.255
54	191	86.4	3.06	-0.26
54	191	87.6	2.75	-0.261
54	191	88.8	2.44	-0.247
54	191	90	2.16	-0.218
54	192	30	1.55	-0.008
54	192	31.2	1.54	-0.013
54	192	32.4	1.52	-0.014
54	192	33.6	1.5	-0.012
54	192	34.8	1.49	-0.012
54	192	36	1.48	-0.012
54	192	37.2	1.47	-0.009
54	192	38.4	1.46	-0.008
54	192	39.6	1.45	-0.008
54	192	40.8	1.44	-0.007
54	192	42	1.43	-0.003
54	192	43.2	1.43	0.001
54	192	44.4	1.43	-0.003
54	192	45.6	1.43	0
54	192	46.8	1.43	0.007
54	192	48	1.44	0.009
54	192	49.2	1.46	0.012
54	192	50.4	1.47	0.02
54	192	51.6	1.5	0.028
54	192	52.8	1.54	0.032
54	192	54	1.58	0.042
54	192	55.2	1.64	0.053
54	192	56.4	1.71	0.066
54	192	57.6	1.8	0.082
54	192	58.8	1.91	0.096
54	192	60	2.03	0.114
54	192	61.2	2.18	0.14
54	192	62.4	2.37	0.173
54	192	63.6	2.6	0.213
54	192	64.8	2.9	0.28
54	192	66	3.28	0.36
54	192	67.2	3.76	0.437
54	192	68.4	4.31	0.467
54	192	69.6	4.85	0.429
54	192	70.8	5.31	0.32
54	192	72	5.61	0.173
54	192	73.2	5.72	0.026
54	192	74.4	5.69	-0.076
54	192	75.6	5.55	-0.149
54	192	76.8	5.34	-0.195
54	192	78	5.09	-0.212
54	192	79.2	4.83	-0.225
54	192	80.4	4.56	-0.233
54	192	81.6	4.28	-0.232
54	192	82.8	4	-0.234
54	192	84	3.71	-0.246
54	192	85.2	3.41	-0.258
54	192	86.4	3.09	-0.265
54	192	87.6	2.77	-0.264
54	192	88.8	2.46	-0.251
54	192	90	2.18	-0.224
54	193	30	1.88	-0.044
54	193	31.2	1.83	-0.039
54	193	32.4	1.79	-0.038
54	193	33.6	1.74	-0.04
54	193	34.8	1.7	-0.038
54	193	36	1.65	-0.037
54	193	37.2	1.6	-0.039
54	193	38.4	1.56	-0.032
54	193	39.6	1.53	-0.029
54	193	40.8	1.49	-0.028
54	193	42	1.46	-0.027
54	193	43.2	1.43	-0.028
54	193	44.4	1.39	-0.024
54	193	45.6	1.37	-0.02
54	193	46.8	1.35	-0.021
54	193	48	1.32	-0.018
54	193	49.2	1.3	-0.015
54	193	50.4	1.28	-0.016
54	193	51.6	1.27	-0.011
54	193	52.8	1.25	-0.008
54	193	54	1.24	-0.01
54	193	55.2	1.23	-0.008
54	193	56.4	1.22	-0.005
54	193	57.6	1.22	0
54	193	58.8	1.22	0
54	193	60	1.22	0
54	193	61.2	1.23	0.011
54	193	62.4	1.25	0.023
54	193	63.6	1.28	0.036
54	193	64.8	1.33	0.045
54	193	66	1.39	0.054
54	193	67.2	1.46	0.063
54	193	68.4	1.54	0.062
54	193	69.6	1.61	0.056
54	193	70.8	1.67	0.044
54	193	72	1.71	0.024
54	193	73.2	1.73	0.004
54	193	74.4	1.73	-0.008
54	193	75.6	1.71	-0.017
54	193	76.8	1.69	-0.022
54	193	78	1.66	-0.03
54	193	79.2	1.62	-0.036
54	193	80.4	1.57	-0.034
54	193	81.6	1.54	-0.032
54	193	82.8	1.5	-0.036
54	193	84	1.45	-0.043
54	193	85.2	1.4	-0.043
54	193	86.4	1.35	-0.042
54	193	87.6	1.29	-0.047
54	193	88.8	1.23	-0.045
54	193	90	1.18	-0.037
54	194	30	2.75	-0.024
54	194	31.2	2.71	-0.037
54	194	32.4	2.66	-0.041
54	194	33.6	2.62	-0.039
54	194	34.8	2.57	-0.038
54	194	36	2.53	-0.038
54	194	37.2	2.48	-0.038
54	194	38.4	2.44	-0.031
54	194	39.6	2.4	-0.027
54	194	40.8	2.36	-0.036
54	194	42	2.32	-0.033
54	194	43.2	2.29	-0.025
54	194	44.4	2.26	-0.023
54	194	45.6	2.23	-0.023
54	194	46.8	2.2	-0.026
54	194	48	2.17	-0.019
54	194	49.2	2.15	-0.016
54	194	50.4	2.13	-0.017
54	194	51.6	2.11	-0.018
54	194	52.8	2.09	-0.017
54	194	54	2.08	-0.01
54	194	55.2	2.07	-0.011
54	194	56.4	2.05	-0.01
54	194	57.6	2.04	-0.01
54	194	58.8	2.03	-0.009
54	194	60	2.02	-0.004
54	194	61.2	2.01	-0.003
54	194	62.4	2.01	0.003
54	194	63.6	2.02	0.011
54	194	64.8	2.04	0.026
54	194	66	2.08	0.036
54	194	67.2	2.12	0.036
54	194	68.4	2.16	0.027
54	194	69.6	2.19	0.02
54	194	70.8	2.21	0.016
54	194	72	2.23	0.002
54	194	73.2	2.22	-0.013
54	194	74.4	2.2	-0.021
54	194	75.6	2.17	-0.025
54	194	76.8	2.14	-0.027
54	194	78	2.1	-0.035
54	194	79.2	2.06	-0.038
54	194	80.4	2.02	-0.033
54	194	81.6	1.98	-0.034
54	194	82.8	1.93	-0.038
54	194	84	1.88	-0.043
54	194	85.2	1.83	-0.041
54	194	86.4	1.79	-0.042
54	194	87.6	1.73	-0.046
54	194	88.8	1.68	-0.039
54	194	90	1.64	-0.022
54	195	30	2.78	-0.045
54	195	31.2	2.72	-0.042
54	195	32.4	2.67	-0.042
54	195	33.6	2.62	-0.041
54	195	34.8	2.58	-0.041
54	195	36	2.53	-0.042
54	195	37.2	2.48	-0.036
54	195	38.4	2.44	-0.032
54	195	39.6	2.4	-0.031
54	195	40.8	2.36	-0.035
54	195	42	2.32	-0.033
54	195	43.2	2.28	-0.029
54	195	44.4	2.24	-0.026
54	195	45.6	2.21	-0.026
54	195	46.8	2.18	-0.028
54	195	48	2.15	-0.021
54	195	49.2	2.13	-0.019
54	195	50.4	2.1	-0.023
54	195	51.6	2.08	-0.021
54	195	52.8	2.05	-0.02
54	195	54	2.03	-0.018
54	195	55.2	2.01	-0.018
54	195	56.4	1.98	-0.018
54	195	57.6	1.97	-0.01
54	195	58.8	1.95	-0.009
54	195	60	1.94	-0.01
54	195	61.2	1.93	-0.003
54	195	62.4	1.93	0.006
54	195	63.6	1.95	0.01
54	195	64.8	1.97	0.026
54	195	66	2.01	0.038
54	195	67.2	2.05	0.036
54	195	68.4	2.09	0.03
54	195	69.6	2.12	0.023
54	195	70.8	2.15	0.02
54	195	72	2.17	0.002
54	195	73.2	2.16	-0.014
54	195	74.4	2.13	-0.022
54	195	75.6	2.1	-0.03
54	195	76.8	2.07	-0.035
54	195	78	2.03	-0.033
54	195	79.2	1.99	-0.034
54	195	80.4	1.94	-0.038
54	195	81.6	1.9	-0.039
54	195	82.8	1.85	-0.042
54	195	84	1.8	-0.043
54	195	85.2	1.75	-0.044
54	195	86.4	1.69	-0.044
54	195	87.6	1.64	-0.044
54	195	88.8	1.59	-0.044
54	195	90	1.54	-0.042
54	196	30	11.66	-0.12
54	196	31.2	11.51	-0.132
54	196	32.4	11.35	-0.134
54	196	33.6	11.19	-0.124
54	196	34.8	11.04	-0.126
54	196	36	10.89	-0.126
54	196	37.2	10.75	-0.114
54	196	38.4	10.62	-0.088
54	196	39.6	10.54	-0.054
54	196	40.8	10.49	-0.015
54	196	42	10.5	0.026
54	196	43.2	10.55	0.062
54	196	44.4	10.64	0.084
54	196	45.6	10.74	0.074
54	196	46.8	10.8	0.054
54	196	48	10.89	0.055
54	196	49.2	10.91	-0.048
54	196	50.4	10.73	-0.192
54	196	51.6	10.46	-0.268
54	196	52.8	10.1	-0.329
54	196	54	9.68	-0.371
54	196	55.2	9.2	-0.422
54	196	56.4	8.66	-0.483
54	196	57.6	8.05	-0.543
54	196	58.8	7.35	-0.63
54	196	60	6.55	-0.687
54	196	61.2	5.76	-0.583
54	196	62.4	5.19	-0.352
54	196	63.6	4.94	-0.107
54	196	64.8	4.87	-0.018
54	196	66	4.87	0.012
54	196	67.2	4.89	0.015
54	196	68.4	4.9	0.011
54	196	69.6	4.91	-0.002
54	196	70.8	4.9	-0.021
54	196	72	4.86	-0.042
54	196	73.2	4.8	-0.062
54	196	74.4	4.72	-0.076
54	196	75.6	4.62	-0.086
54	196	76.8	4.51	-0.087
54	196	78	4.41	-0.086
54	196	79.2	4.31	-0.088
54	196	80.4	4.2	-0.09
54	196	81.6	4.09	-0.081
54	196	82.8	4	-0.076
54	196	84	3.9	-0.09
54	196	85.2	3.8	-0.088
54	196	86.4	3.69	-0.084
54	196	87.6	3.59	-0.082
54	196	88.8	3.5	-0.079
54	196	90	3.4	-0.076
54	197	30	12.98	-0.221
54	197	31.2	12.7	-0.24
54	197	32.4	12.4	-0.256
54	197	33.6	12.09	-0.271
54	197	34.8	11.74	-0.313
54	197	36	11.33	-0.353
54	197	37.2	10.9	-0.379
54	197	38.4	10.43	-0.399
54	197	39.6	9.94	-0.403
54	197	40.8	9.47	-0.383
54	197	42	9.03	-0.351
54	197	43.2	8.63	-0.317
54	197	44.4	8.26	-0.295
54	197	45.6	7.92	-0.277
54	197	46.8	7.59	-0.272
54	197	48	7.26	-0.269
54	197	49.2	6.94	-0.267
54	197	50.4	6.61	-0.266
54	197	51.6	6.29	-0.275
54	197	52.8	5.96	-0.28
54	197	54	5.64	-0.261
54	197	55.2	5.33	-0.25
54	197	56.4	5.04	-0.242
54	197	57.6	4.76	-0.216
54	197	58.8	4.51	-0.197
54	197	60	4.28	-0.182
54	197	61.2	4.07	-0.166
54	197	62.4	3.89	-0.133
54	197	63.6	3.76	-0.086
54	197	64.8	3.68	-0.052
54	197	66	3.63	-0.02
54	197	67.2	3.63	0.009
54	197	68.4	3.65	0.024
54	197	69.6	3.68	0.027
54	197	70.8	3.71	0.01
54	197	72	3.7	-0.019
54	197	73.2	3.66	-0.047
54	197	74.4	3.59	-0.071
54	197	75.6	3.5	-0.086
54	197	76.8	3.39	-0.095
54	197	78	3.28	-0.095
54	197	79.2	3.16	-0.096
54	197	80.4	3.04	-0.102
54	197	81.6	2.92	-0.101
54	197	82.8	2.8	-0.102
54	197	84	2.67	-0.106
54	197	85.2	2.54	-0.106
54	197	86.4	2.42	-0.107
54	197	87.6	2.28	-0.11
54	197	88.8	2.16	-0.1
54	197	90	2.05	-0.077
54	198	30	3.56	-0.031
54	198	31.2	3.51	-0.054
54	198	32.4	3.44	-0.062
54	198	33.6	3.37	-0.057
54	198	34.8	3.3	-0.053
54	198	36	3.24	-0.054
54	198	37.2	3.17	-0.053
54	198	38.4	3.11	-0.047
54	198	39.6	3.06	-0.044
54	198	40.8	3	-0.046
54	198	42	2.95	-0.042
54	198	43.2	2.9	-0.037
54	198	44.4	2.86	-0.028
54	198	45.6	2.83	-0.023
54	198	46.8	2.8	-0.028
54	198	48	2.77	-0.025
54	198	49.2	2.74	-0.019
54	198	50.4	2.72	-0.017
54	198	51.6	2.7	-0.013
54	198	52.8	2.69	-0.009
54	198	54	2.68	-0.005
54	198	55.2	2.68	0.002
54	198	56.4	2.69	0.011
54	198	57.6	2.71	0.026
54	198	58.8	2.75	0.037
54	198	60	2.79	0.045
54	198	61.2	2.87	0.078
54	198	62.4	2.98	0.11
54	198	63.6	3.12	0.135
54	198	64.8	3.3	0.164
54	198	66	3.52	0.196
54	198	67.2	3.77	0.224
54	198	68.4	4.03	0.213
54	198	69.6	4.27	0.179
54	198	70.8	4.46	0.121
54	198	72	4.55	0.042
54	198	73.2	4.56	-0.034
54	198	74.4	4.48	-0.089
54	198	75.6	4.35	-0.124
54	198	76.8	4.19	-0.143
54	198	78	4.01	-0.158
54	198	79.2	3.81	-0.169
54	198	80.4	3.61	-0.173
54	198	81.6	3.4	-0.174
54	198	82.8	3.19	-0.18
54	198	84	2.96	-0.192
54	198	85.2	2.73	-0.191
54	198	86.4	2.51	-0.187
54	198	87.6	2.28	-0.191
54	198	88.8	2.05	-0.18
54	198	90	1.85	-0.153
54	199	30	3.15	-0.074
54	199	31.2	3.08	-0.047
54	199	32.4	3.04	-0.03
54	199	33.6	3.01	-0.017
54	199	34.8	3	-0.002
54	199	36	3	0.01
54	199	37.2	3.02	0.012
54	199	38.4	3.03	0.009
54	199	39.6	3.04	0.009
54	199	40.8	3.05	0.003
54	199	42	3.05	-0.001
54	199	43.2	3.05	-0.005
54	199	44.4	3.04	-0.009
54	199	45.6	3.03	-0.009
54	199	46.8	3.02	-0.008
54	199	48	3.01	-0.001
54	199	49.2	3.01	0.007
54	199	50.4	3.02	0.009
54	199	51.6	3.04	0.013
54	199	52.8	3.05	0.016
54	199	54	3.07	0.013
54	199	55.2	3.08	0.014
54	199	56.4	3.1	0.019
54	199	57.6	3.13	0.022
54	199	58.8	3.16	0.031
54	199	60	3.2	0.043
54	199	61.2	3.26	0.055
54	199	62.4	3.34	0.072
54	199	63.6	3.43	0.097
54	199	64.8	3.57	0.127
54	199	66	3.74	0.155
54	199	67.2	3.94	0.18
54	199	68.4	4.16	0.184
54	199	69.6	4.37	0.157
54	199	70.8	4.53	0.088
54	199	72	4.58	-0.003
54	199	73.2	4.52	-0.083
54	199	74.4	4.39	-0.132
54	199	75.6	4.21	-0.163
54	199	76.8	4.01	-0.179
54	199	78	3.79	-0.184
54	199	79.2	3.57	-0.182
54	199	80.4	3.35	-0.179
54	199	81.6	3.14	-0.178
54	199	82.8	2.92	-0.18
54	199	84	2.7	-0.187
54	199	85.2	2.48	-0.187
54	199	86.4	2.26	-0.182
54	199	87.6	2.04	-0.175
54	199	88.8	1.84	-0.164
54	199	90	1.65	-0.147
54	200	30	12.44	-0.094
54	200	31.2	12.19	-0.305
54	200	32.4	11.75	-0.4
54	200	33.6	11.26	-0.392
54	200	34.8	10.79	-0.393
54	200	36	10.32	-0.387
54	200	37.2	9.87	-0.363
54	200	38.4	9.44	-0.355
54	200	39.6	9.02	-0.346
54	200	40.8	8.61	-0.328
54	200	42	8.24	-0.3
54	200	43.2	7.89	-0.268
54	200	44.4	7.58	-0.255
54	200	45.6	7.27	-0.261
54	200	46.8	6.95	-0.275
54	200	48	6.62	-0.266
54	200	49.2	6.31	-0.255
54	200	50.4	6.01	-0.238
54	200	51.6	5.74	-0.219
54	200	52.8	5.48	-0.214
54	200	54	5.23	-0.208
54	200	55.2	4.98	-0.207
54	200	56.4	4.73	-0.207
54	200	57.6	4.49	-0.186
54	200	58.8	4.28	-0.161
54	200	60	4.11	-0.134
54	200	61.2	3.97	-0.094
54	200	62.4	3.88	-0.049
54	200	63.6	3.85	0.001
54	200	64.8	3.89	0.058
54	200	66	3.99	0.111
54	200	67.2	4.16	0.159
54	200	68.4	4.36	0.179
54	200	69.6	4.57	0.158
54	200	70.8	4.71	0.077
54	200	72	4.75	-0.018
54	200	73.2	4.68	-0.1
54	200	74.4	4.52	-0.15
54	200	75.6	4.33	-0.175
54	200	76.8	4.11	-0.182
54	200	78	3.89	-0.187
54	200	79.2	3.66	-0.192
54	200	80.4	3.43	-0.189
54	200	81.6	3.21	-0.189
54	200	82.8	2.98	-0.192
54	200	84	2.75	-0.197
54	200	85.2	2.51	-0.202
54	200	86.4	2.26	-0.201
54	200	87.6	2.02	-0.197
54	200	88.8	1.8	-0.177
54	200	90	1.6	-0.142
54	201	30	1.52	-0.018
54	201	31.2	1.5	-0.017
54	201	32.4	1.48	-0.016
54	201	33.6	1.46	-0.016
54	201	34.8	1.45	-0.013
54	201	36	1.43	-0.014
54	201	37.2	1.42	-0.011
54	201	38.4	1.4	-0.01
54	201	39.6	1.39	-0.007
54	201	40.8	1.39	-0.005
54	201	42	1.38	-0.003
54	201	43.2	1.38	0.002
54	201	44.4	1.38	-0.001
54	201	45.6	1.38	0.001
54	201	46.8	1.38	0.006
54	201	48	1.39	0.008
54	201	49.2	1.4	0.012
54	201	50.4	1.42	0.013
54	201	51.6	1.44	0.023
54	201	52.8	1.47	0.032
54	201	54	1.51	0.035
54	201	55.2	1.56	0.044
54	201	56.4	1.62	0.057
54	201	57.6	1.69	0.068
54	201	58.8	1.78	0.084
54	201	60	1.9	0.107
54	201	61.2	2.04	0.128
54	201	62.4	2.21	0.164
54	201	63.6	2.44	0.212
54	201	64.8	2.72	0.264
54	201	66	3.07	0.319
54	201	67.2	3.48	0.36
54	201	68.4	3.92	0.373
54	201	69.6	4.35	0.332
54	201	70.8	4.69	0.222
54	201	72	4.88	0.095
54	201	73.2	4.92	-0.022
54	201	74.4	4.84	-0.103
54	201	75.6	4.68	-0.15
54	201	76.8	4.49	-0.181
54	201	78	4.26	-0.198
54	201	79.2	4.01	-0.204
54	201	80.4	3.77	-0.206
54	201	81.6	3.52	-0.212
54	201	82.8	3.26	-0.215
54	201	84	3	-0.215
54	201	85.2	2.74	-0.221
54	201	86.4	2.47	-0.225
54	201	87.6	2.2	-0.22
54	201	88.8	1.95	-0.208
54	201	90	1.71	-0.186
54	202	30	1.9	-0.004
54	202	31.2	1.89	-0.014
54	202	32.4	1.87	-0.017
54	202	33.6	1.85	-0.015
54	202	34.8	1.83	-0.016
54	202	36	1.81	-0.017
54	202	37.2	1.79	-0.011
54	202	38.4	1.78	-0.009
54	202	39.6	1.77	-0.008
54	202	40.8	1.76	-0.007
54	202	42	1.75	-0.005
54	202	43.2	1.75	0
54	202	44.4	1.75	0.003
54	202	45.6	1.76	0.004
54	202	46.8	1.76	0.002
54	202	48	1.76	0.006
54	202	49.2	1.77	0.012
54	202	50.4	1.79	0.019
54	202	51.6	1.82	0.026
54	202	52.8	1.85	0.032
54	202	54	1.9	0.039
54	202	55.2	1.95	0.049
54	202	56.4	2.02	0.062
54	202	57.6	2.1	0.078
54	202	58.8	2.2	0.094
54	202	60	2.32	0.111
54	202	61.2	2.48	0.141
54	202	62.4	2.67	0.183
54	202	63.6	2.92	0.238
54	202	64.8	3.25	0.307
54	202	66	3.66	0.368
54	202	67.2	4.13	0.42
54	202	68.4	4.65	0.433
54	202	69.6	5.14	0.381
54	202	70.8	5.53	0.256
54	202	72	5.75	0.111
54	202	73.2	5.8	-0.019
54	202	74.4	5.71	-0.121
54	202	75.6	5.53	-0.181
54	202	76.8	5.29	-0.209
54	202	78	5.03	-0.23
54	202	79.2	4.75	-0.24
54	202	80.4	4.46	-0.252
54	202	81.6	4.15	-0.257
54	202	82.8	3.84	-0.259
54	202	84	3.53	-0.259
54	202	85.2	3.22	-0.265
54	202	86.4	2.9	-0.27
54	202	87.6	2.57	-0.265
54	202	88.8	2.27	-0.246
54	202	90	1.99	-0.213
54	203	30	1.66	-0.017
54	203	31.2	1.64	-0.019
54	203	32.4	1.62	-0.016
54	203	33.6	1.6	-0.011
54	203	34.8	1.59	-0.017
54	203	36	1.56	-0.02
54	203	37.2	1.54	-0.007
54	203	38.4	1.53	-0.009
54	203	39.6	1.52	-0.01
54	203	40.8	1.52	-0.003
54	203	42	1.51	-0.003
54	203	43.2	1.51	0.002
54	203	44.4	1.51	0.001
54	203	45.6	1.52	0.004
54	203	46.8	1.53	0.013
54	203	48	1.54	0.013
54	203	49.2	1.56	0.016
54	203	50.4	1.58	0.024
54	203	51.6	1.62	0.033
54	203	52.8	1.66	0.04
54	203	54	1.71	0.048
54	203	55.2	1.77	0.058
54	203	56.4	1.85	0.068
54	203	57.6	1.94	0.092
54	203	58.8	2.07	0.111
54	203	60	2.21	0.127
54	203	61.2	2.38	0.156
54	203	62.4	2.59	0.196
54	203	63.6	2.85	0.245
54	203	64.8	3.18	0.304
54	203	66	3.58	0.369
54	203	67.2	4.06	0.425
54	203	68.4	4.58	0.427
54	203	69.6	5.06	0.367
54	203	70.8	5.44	0.252
54	203	72	5.65	0.101
54	203	73.2	5.68	-0.038
54	203	74.4	5.58	-0.119
54	203	75.6	5.41	-0.17
54	203	76.8	5.18	-0.204
54	203	78	4.92	-0.226
54	203	79.2	4.64	-0.237
54	203	80.4	4.36	-0.236
54	203	81.6	4.08	-0.235
54	203	82.8	3.79	-0.242
54	203	84	3.49	-0.252
54	203	85.2	3.19	-0.258
54	203	86.4	2.88	-0.261
54	203	87.6	2.57	-0.251
54	203	88.8	2.28	-0.233
54	203	90	2.01	-0.21
54	204	30	1.9	-0.02
54	204	31.2	1.87	-0.029
54	204	32.4	1.83	-0.032
54	204	33.6	1.79	-0.03
54	204	34.8	1.75	-0.031
54	204	36	1.72	-0.029
54	204	37.2	1.69	-0.028
54	204	38.4	1.65	-0.025
54	204	39.6	1.62	-0.019
54	204	40.8	1.6	-0.018
54	204	42	1.58	-0.011
54	204	43.2	1.58	-0.005
54	204	44.4	1.57	-0.004
54	204	45.6	1.57	-0.003
54	204	46.8	1.56	-0.001
54	204	48	1.56	0.001
54	204	49.2	1.56	0.002
54	204	50.4	1.57	0.009
54	204	51.6	1.58	0.014
54	204	52.8	1.6	0.019
54	204	54	1.63	0.029
54	204	55.2	1.67	0.039
54	204	56.4	1.72	0.05
54	204	57.6	1.79	0.061
