file_number	well_number	temperature	intensity	first_derivative	file_well
6	119	88.8	2.51	-0.254	6-119
6	119	90	2.22	-0.22	6-119
6	120	30	1.68	-0.013	6-120
6	120	31.2	1.67	-0.012	6-120
6	120	32.4	1.65	-0.009	6-120
6	120	33.6	1.65	-0.007	6-120
6	120	34.8	1.63	-0.013	6-120
6	120	36	1.61	-0.011	6-120
6	120	37.2	1.61	-0.007	6-120
6	120	38.4	1.6	-0.007	6-120
6	120	39.6	1.59	-0.005	6-120
6	120	40.8	1.59	-0.002	6-120
6	120	42	1.58	-0.003	6-120
6	120	43.2	1.58	0	6-120
6	120	44.4	1.58	0.004	6-120
6	120	45.6	1.59	0.004	6-120
6	120	46.8	1.59	0.004	6-120
6	120	48	1.6	0.008	6-120
6	120	49.2	1.61	0.011	6-120
6	120	50.4	1.63	0.021	6-120
6	120	51.6	1.66	0.03	6-120
6	120	52.8	1.7	0.041	6-120
6	120	54	1.75	0.046	6-120
6	120	55.2	1.81	0.055	6-120
6	120	56.4	1.89	0.07	6-120
6	120	57.6	1.98	0.09	6-120
6	120	58.8	2.1	0.11	6-120
6	120	60	2.25	0.126	6-120
6	120	61.2	2.41	0.153	6-120
6	120	62.4	2.62	0.201	6-120
6	120	63.6	2.9	0.266	6-120
6	120	64.8	3.26	0.341	6-120
6	120	66	3.72	0.421	6-120
6	120	67.2	4.27	0.494	6-120
6	120	68.4	4.89	0.52	6-120
6	120	69.6	5.49	0.464	6-120
6	120	70.8	5.96	0.306	6-120
6	120	72	6.22	0.136	6-120
6	120	73.2	6.29	-0.014	6-120
6	120	74.4	6.2	-0.124	6-120
6	120	75.6	6.01	-0.194	6-120
6	120	76.8	5.75	-0.228	6-120
6	120	78	5.47	-0.246	6-120
6	120	79.2	5.16	-0.259	6-120
6	120	80.4	4.85	-0.266	6-120
6	120	81.6	4.53	-0.27	6-120
6	120	82.8	4.2	-0.274	6-120
6	120	84	3.87	-0.279	6-120
6	120	85.2	3.53	-0.29	6-120
6	120	86.4	3.18	-0.294	6-120
6	120	87.6	2.83	-0.288	6-120
6	120	88.8	2.49	-0.267	6-120
6	120	90	2.19	-0.232	6-120
6	143	30	1.7	-0.015	6-143
6	143	31.2	1.68	-0.014	6-143
6	143	32.4	1.67	-0.013	6-143
6	143	33.6	1.65	-0.015	6-143
6	143	34.8	1.64	-0.01	6-143
6	143	36	1.63	-0.007	6-143
6	143	37.2	1.61	-0.012	6-143
6	143	38.4	1.6	-0.008	6-143
6	143	39.6	1.59	-0.004	6-143
6	143	40.8	1.59	-0.004	6-143
6	143	42	1.59	-0.003	6-143
6	143	43.2	1.58	0	6-143
6	143	44.4	1.58	0	6-143
6	143	45.6	1.58	0.003	6-143
6	143	46.8	1.59	0.005	6-143
6	143	48	1.59	0.007	6-143
6	143	49.2	1.61	0.013	6-143
6	143	50.4	1.63	0.02	6-143
6	143	51.6	1.66	0.027	6-143
6	143	52.8	1.69	0.037	6-143
6	143	54	1.74	0.045	6-143
6	143	55.2	1.8	0.058	6-143
6	143	56.4	1.88	0.073	6-143
6	143	57.6	1.97	0.085	6-143
6	143	58.8	2.09	0.1	6-143
6	143	60	2.22	0.123	6-143
6	143	61.2	2.39	0.155	6-143
6	143	62.4	2.6	0.2	6-143
6	143	63.6	2.87	0.261	6-143
6	143	64.8	3.23	0.336	6-143
6	143	66	3.68	0.411	6-143
6	143	67.2	4.21	0.471	6-143
6	143	68.4	4.79	0.487	6-143
6	143	69.6	5.35	0.429	6-143
6	143	70.8	5.78	0.28	6-143
6	143	72	6.02	0.115	6-143
6	143	73.2	6.07	-0.032	6-143
6	143	74.4	5.96	-0.127	6-143
6	143	75.6	5.77	-0.188	6-143
6	143	76.8	5.52	-0.225	6-143
6	143	78	5.24	-0.237	6-143
6	143	79.2	4.95	-0.247	6-143
6	143	80.4	4.65	-0.254	6-143
6	143	81.6	4.34	-0.256	6-143
6	143	82.8	4.03	-0.263	6-143
6	143	84	3.71	-0.274	6-143
6	143	85.2	3.38	-0.274	6-143
6	143	86.4	3.05	-0.275	6-143
6	143	87.6	2.72	-0.272	6-143
6	143	88.8	2.41	-0.251	6-143
6	143	90	2.12	-0.216	6-143
6	144	30	1.68	-0.01	6-144
6	144	31.2	1.67	-0.014	6-144
6	144	32.4	1.65	-0.014	6-144
6	144	33.6	1.64	-0.012	6-144
6	144	34.8	1.62	-0.01	6-144
6	144	36	1.61	-0.009	6-144
6	144	37.2	1.6	-0.012	6-144
6	144	38.4	1.59	-0.008	6-144
6	144	39.6	1.58	-0.004	6-144
6	144	40.8	1.58	-0.002	6-144
6	144	42	1.57	-0.004	6-144
6	144	43.2	1.57	-0.004	6-144
6	144	44.4	1.57	0.002	6-144
6	144	45.6	1.57	0.003	6-144
6	144	46.8	1.57	0.004	6-144
6	144	48	1.58	0.009	6-144
6	144	49.2	1.59	0.015	6-144
6	144	50.4	1.62	0.017	6-144
6	144	51.6	1.64	0.027	6-144
6	144	52.8	1.68	0.038	6-144
6	144	54	1.73	0.043	6-144
6	144	55.2	1.79	0.055	6-144
6	144	56.4	1.86	0.067	6-144
6	144	57.6	1.95	0.085	6-144
6	144	58.8	2.06	0.108	6-144
6	144	60	2.21	0.127	6-144
6	144	61.2	2.37	0.151	6-144
6	144	62.4	2.58	0.197	6-144
6	144	63.6	2.85	0.264	6-144
6	144	64.8	3.21	0.329	6-144
6	144	66	3.65	0.404	6-144
6	144	67.2	4.19	0.48	6-144
6	144	68.4	4.78	0.494	6-144
6	144	69.6	5.34	0.437	6-144
6	144	70.8	5.79	0.291	6-144
6	144	72	6.03	0.116	6-144
6	144	73.2	6.07	-0.031	6-144
6	144	74.4	5.98	-0.12	6-144
6	144	75.6	5.79	-0.189	6-144
