file_number	wellnumber	col_number	row_number	blank	smiles	pubchem_cid	error_code	tm_inf_	apo_tm_inf__median	apo_tm_inf__mad
10	226	10	10	FALSE	CCCC(=O)c1c(cc(O)c(CC)c1O)OC	26470515	0	68.6519644	68.2113126	0.093646869
3	194	2	9	FALSE	CC1(C)C(O)CCC2(C)C1CCC5(C)C2C(=O)C=C4[C@@H]3C[C@](C)(CCC3(C)CC[C@]45C)C(O)=O	3230	0	63.83454671	68.18583865	0.051594247
7	194	2	9	FALSE	CC1(C)C(O)CCC2(C)C1CCC5(C)C2C(=O)C=C4[C@@H]3C[C@](C)(CCC3(C)CC[C@]45C)C(O)=O	3230	0	62.9809297	68.1895422	0.0319947
11	194	2	9	FALSE	CC1(C)C(O)CCC2(C)C1CCC5(C)C2C(=O)C=C4[C@@H]3C[C@](C)(CCC3(C)CC[C@]45C)C(O)=O	3230	0	63.15288843	68.29213889	0.091890082
3	151	7	7	FALSE	Cc1cc(O)cc(O)c1C(=O)Oc2cc(C)c(C(O)=O)c(O)c2	99613	0	68.03991241	68.18583865	0.051594247
7	151	7	7	FALSE	Cc1cc(O)cc(O)c1C(=O)Oc2cc(C)c(C(O)=O)c(O)c2	99613	0	68.08144816	68.1895422	0.0319947
11	151	7	7	FALSE	Cc1cc(O)cc(O)c1C(=O)Oc2cc(C)c(C(O)=O)c(O)c2	99613	0	68.23905521	68.29213889	0.091890082
5	65	17	3	FALSE	CC(C)CC[C@H]1O[C@@H](CC(O)=O)Cc2cc4c(c(O)c12)C(=O)C3SC(=O)N(C)C=3C4=O	101569533	1	67.43755411	68.2772857	0.055985758
9	65	17	3	FALSE	CC(C)CC[C@H]1O[C@@H](CC(O)=O)Cc2cc4c(c(O)c12)C(=O)C3SC(=O)N(C)C=3C4=O	101569533	1	67.41556759	68.2799394	0.146243329
13	65	17	3	FALSE	CC(C)CC[C@H]1O[C@@H](CC(O)=O)Cc2cc4c(c(O)c12)C(=O)C3SC(=O)N(C)C=3C4=O	101569533	1	68.14277331	68.28545317	0.071644612
2	323	11	14	FALSE	OC(=O)/C(=C1/OC(=O)C(=C/1O)c2ccccc2)/c3ccccc3	54682513	0	68.31198205	68.20813253	0.069540518
6	323	11	14	FALSE	OC(=O)/C(=C1/OC(=O)C(=C/1O)c2ccccc2)/c3ccccc3	54682513	0	68.36870883	68.16918549	0.097207372
10	323	11	14	FALSE	OC(=O)/C(=C1/OC(=O)C(=C/1O)c2ccccc2)/c3ccccc3	54682513	0	68.50837089	68.2113126	0.093646869
2	214	22	9	FALSE	Cc1c(O)cc(O)c2C(=O)C(=COc12)c3ccc(O)cc3	5781195	0	68.37035061	68.20813253	0.069540518
6	214	22	9	FALSE	Cc1c(O)cc(O)c2C(=O)C(=COc12)c3ccc(O)cc3	5781195	0	68.30466277	68.16918549	0.097207372
10	214	22	9	FALSE	Cc1c(O)cc(O)c2C(=O)C(=COc12)c3ccc(O)cc3	5781195	0	68.3722044	68.2113126	0.093646869
2	73	1	4	FALSE	CC(C)[C@H]2CC[C@@]1(CO1)[C@H]3C(=O)OCC(=C[C@H]23)C(O)=O	10945834	0	68.01034005	68.20813253	0.069540518
6	73	1	4	FALSE	CC(C)[C@H]2CC[C@@]1(CO1)[C@H]3C(=O)OCC(=C[C@H]23)C(O)=O	10945834	0	68.01683296	68.16918549	0.097207372
10	73	1	4	FALSE	CC(C)[C@H]2CC[C@@]1(CO1)[C@H]3C(=O)OCC(=C[C@H]23)C(O)=O	10945834	0	68.07459246	68.2113126	0.093646869
5	256	16	11	FALSE	CN(C)[C@@H]3C(O)=C(C(N)=O)C(=O)[C@@]4(O)C(O)=C2C(=O)c1c(O)cccc1[C@@](C)(O)C2[C@H](O)[C@@H]34	46203694	0	65.74428073	68.2772857	0.055985758
9	256	16	11	FALSE	CN(C)[C@@H]3C(O)=C(C(N)=O)C(=O)[C@@]4(O)C(O)=C2C(=O)c1c(O)cccc1[C@@](C)(O)C2[C@H](O)[C@@H]34	46203694	0	66.09604587	68.2799394	0.146243329
13	256	16	11	FALSE	CN(C)[C@@H]3C(O)=C(C(N)=O)C(=O)[C@@]4(O)C(O)=C2C(=O)c1c(O)cccc1[C@@](C)(O)C2[C@H](O)[C@@H]34	46203694	1	65.93683815	68.28545317	0.071644612
2	371	11	16	FALSE	COC(=O)/C(/CC1=CNc2c(\C=C\C(C)=C)cccc12)=N/O	101806600	0	67.23662641	68.20813253	0.069540518
6	371	11	16	FALSE	COC(=O)/C(/CC1=CNc2c(\C=C\C(C)=C)cccc12)=N/O	101806600	0	67.34554262	68.16918549	0.097207372
10	371	11	16	FALSE	COC(=O)/C(/CC1=CNc2c(\C=C\C(C)=C)cccc12)=N/O	101806600	0	67.21455967	68.2113126	0.093646869
4	224	8	10	FALSE	COC(=O)c3cc(O)cc2Oc1cc(C)cc(O)c1C(=O)c23	23786313	0	68.50076917	68.23675053	0.084874697
8	224	8	10	FALSE	COC(=O)c3cc(O)cc2Oc1cc(C)cc(O)c1C(=O)c23	23786313	0	68.42409328	68.16496682	0.092534993
12	224	8	10	FALSE	COC(=O)c3cc(O)cc2Oc1cc(C)cc(O)c1C(=O)c23	23786313	0	68.45816135	68.17382353	0.077146382
2	173	5	8	TRUE	C/C=C/C1=CC(=O)C(O)C1O	NA	0	68.06823785	68.20813253	0.069540518
6	173	5	8	TRUE	C/C=C/C1=CC(=O)C(O)C1O	NA	0	68.00533758	68.16918549	0.097207372
10	173	5	8	TRUE	C/C=C/C1=CC(=O)C(O)C1O	NA	0	68.13948585	68.2113126	0.093646869
5	342	6	15	FALSE	Cc1cc(O)cc2C(=O)C(O)=CC(=O)c12	NA	0	68.4170823	68.2772857	0.055985758
9	342	6	15	FALSE	Cc1cc(O)cc2C(=O)C(O)=CC(=O)c12	NA	0	68.61438636	68.2799394	0.146243329
13	342	6	15	FALSE	Cc1cc(O)cc2C(=O)C(O)=CC(=O)c12	NA	0	68.63715208	68.28545317	0.071644612
2	302	14	13	FALSE	COC(=O)[C@@]5(C)CC(=O)[C@]4(C)CC[C@]3(C)C(C=CC2[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)C1CC[C@]23C)=C4C5	16399911	0	68.08107076	68.20813253	0.069540518
6	302	14	13	FALSE	COC(=O)[C@@]5(C)CC(=O)[C@]4(C)CC[C@]3(C)C(C=CC2[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)C1CC[C@]23C)=C4C5	16399911	0	68.00143896	68.16918549	0.097207372
10	302	14	13	FALSE	COC(=O)[C@@]5(C)CC(=O)[C@]4(C)CC[C@]3(C)C(C=CC2[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)C1CC[C@]23C)=C4C5	16399911	0	68.11413608	68.2113126	0.093646869
5	145	1	7	FALSE	CCCCCCCC[C@@H](C)[C@@H]1OC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@H]1C)C(=O)C2=CNc3ccccc23	492215	1	65.67499909	68.2772857	0.055985758
9	145	1	7	FALSE	CCCCCCCC[C@@H](C)[C@@H]1OC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@H]1C)C(=O)C2=CNc3ccccc23	492215	1	70.46671702	68.2799394	0.146243329
13	145	1	7	FALSE	CCCCCCCC[C@@H](C)[C@@H]1OC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@H]1C)C(=O)C2=CNc3ccccc23	492215	1	67.16004524	68.28545317	0.071644612
2	313	1	14	FALSE	CCC(C)C4C(=O)/C(=C(\O)/C2C(C=CC1CC(C)CC(C)C12)C3(C)OC3C)/C(=O)N4C	54687121	0	67.86964218	68.20813253	0.069540518
6	313	1	14	FALSE	CCC(C)C4C(=O)/C(=C(\O)/C2C(C=CC1CC(C)CC(C)C12)C3(C)OC3C)/C(=O)N4C	54687121	0	67.82435701	68.16918549	0.097207372
10	313	1	14	FALSE	CCC(C)C4C(=O)/C(=C(\O)/C2C(C=CC1CC(C)CC(C)C12)C3(C)OC3C)/C(=O)N4C	54687121	0	67.95462894	68.2113126	0.093646869
2	377	17	16	FALSE	CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]4(C)[C@@H]1[C@H](O)CC3[C@@]2(C)CC[C@H](O)C(C)(C)[C@@H]2CC[C@]34C	16395791	0	67.91682092	68.20813253	0.069540518
6	377	17	16	FALSE	CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]4(C)[C@@H]1[C@H](O)CC3[C@@]2(C)CC[C@H](O)C(C)(C)[C@@H]2CC[C@]34C	16395791	0	68.09744862	68.16918549	0.097207372
10	377	17	16	FALSE	CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]4(C)[C@@H]1[C@H](O)CC3[C@@]2(C)CC[C@H](O)C(C)(C)[C@@H]2CC[C@]34C	16395791	0	67.91428663	68.2113126	0.093646869
5	116	20	5	FALSE	O=C1C=CC=C2[C@H]4C[C@@H](CN12)[C@H]3CCCCN3C4	682648	0	68.44310697	68.2772857	0.055985758
9	116	20	5	FALSE	O=C1C=CC=C2[C@H]4C[C@@H](CN12)[C@H]3CCCCN3C4	682648	0	68.3450722	68.2799394	0.146243329
13	116	20	5	FALSE	O=C1C=CC=C2[C@H]4C[C@@H](CN12)[C@H]3CCCCN3C4	682648	0	68.45341437	68.28545317	0.071644612
2	181	13	8	FALSE	CCCC[C@@H](O)C#C[C@@H](O)/C=C\CCCCCC(O)=O	24800365	0	67.17932132	68.20813253	0.069540518
6	181	13	8	FALSE	CCCC[C@@H](O)C#C[C@@H](O)/C=C\CCCCCC(O)=O	24800365	0	67.1043524	68.16918549	0.097207372
10	181	13	8	FALSE	CCCC[C@@H](O)C#C[C@@H](O)/C=C\CCCCCC(O)=O	24800365	0	67.06790142	68.2113126	0.093646869
2	269	5	12	FALSE	CC(=O)O[C@@H]6C[C@H](OC(C)=O)[C@@]1(C)[C@@H](C[C@@H](OC(C)=O)[C@]4(C)[C@@H]1CC[C@@]5(C)[C@H](C2C=COC=2)C(=O)[C@H]3O[C@@]345)C6(C)C	51432373	0	67.61999093	68.20813253	0.069540518
6	269	5	12	FALSE	CC(=O)O[C@@H]6C[C@H](OC(C)=O)[C@@]1(C)[C@@H](C[C@@H](OC(C)=O)[C@]4(C)[C@@H]1CC[C@@]5(C)[C@H](C2C=COC=2)C(=O)[C@H]3O[C@@]345)C6(C)C	51432373	0	67.49367929	68.16918549	0.097207372
10	269	5	12	FALSE	CC(=O)O[C@@H]6C[C@H](OC(C)=O)[C@@]1(C)[C@@H](C[C@@H](OC(C)=O)[C@]4(C)[C@@H]1CC[C@@]5(C)[C@H](C2C=COC=2)C(=O)[C@H]3O[C@@]345)C6(C)C	51432373	0	67.63567683	68.2113126	0.093646869
5	66	18	3	FALSE	CCC/C=C\C#CC\C=C/CCCCCCCC(O)=O	14427323	1	64.90558134	68.2772857	0.055985758
9	66	18	3	FALSE	CCC/C=C\C#CC\C=C/CCCCCCCC(O)=O	14427323	0	64.91314478	68.2799394	0.146243329
13	66	18	3	FALSE	CCC/C=C\C#CC\C=C/CCCCCCCC(O)=O	14427323	0	65.03707558	68.28545317	0.071644612
2	369	9	16	FALSE	Cc4c(O)cc3OC2C(O)Oc1ccccc1C=2C(=O)c3c4O	14018348	1	69.26599729	68.20813253	0.069540518
6	369	9	16	FALSE	Cc4c(O)cc3OC2C(O)Oc1ccccc1C=2C(=O)c3c4O	14018348	0	68.85814838	68.16918549	0.097207372
10	369	9	16	FALSE	Cc4c(O)cc3OC2C(O)Oc1ccccc1C=2C(=O)c3c4O	14018348	1	62.17797538	68.2113126	0.093646869
2	319	7	14	FALSE	OCCCCCCCC/C=C\CCCCCCCC(O)=O	5312773	1	65.17793437	68.20813253	0.069540518
6	319	7	14	FALSE	OCCCCCCCC/C=C\CCCCCCCC(O)=O	5312773	0	65.2799282	68.16918549	0.097207372
10	319	7	14	FALSE	OCCCCCCCC/C=C\CCCCCCCC(O)=O	5312773	0	64.98328075	68.2113126	0.093646869
2	136	16	6	FALSE	CCCCCCCC/C=C(\Br)/[C@H](O)C(Br)Br	396476	0	68.00139033	68.20813253	0.069540518
6	136	16	6	FALSE	CCCCCCCC/C=C(\Br)/[C@H](O)C(Br)Br	396476	0	67.84863975	68.16918549	0.097207372
10	136	16	6	FALSE	CCCCCCCC/C=C(\Br)/[C@H](O)C(Br)Br	396476	0	68.04210573	68.2113126	0.093646869
2	67	19	3	FALSE	CC(C)c3cc2CCC1C(C)(C)CCCC1(C(O)=O)c2c(O)c3O	5024746	0	66.9444335	68.20813253	0.069540518
6	67	19	3	FALSE	CC(C)c3cc2CCC1C(C)(C)CCCC1(C(O)=O)c2c(O)c3O	5024746	0	67.03051345	68.16918549	0.097207372
10	67	19	3	FALSE	CC(C)c3cc2CCC1C(C)(C)CCCC1(C(O)=O)c2c(O)c3O	5024746	0	67.05096602	68.2113126	0.093646869
5	308	20	13	FALSE	C[C@]16C[C@H](CC(=C1)c2c(O)cc(cc2O)C4=Cc3ccc(O)cc3O4)c5ccc(O)cc5O6	20056162	1	66.77923999	68.2772857	0.055985758
9	308	20	13	FALSE	C[C@]16C[C@H](CC(=C1)c2c(O)cc(cc2O)C4=Cc3ccc(O)cc3O4)c5ccc(O)cc5O6	20056162	0	66.476378	68.2799394	0.146243329
13	308	20	13	FALSE	C[C@]16C[C@H](CC(=C1)c2c(O)cc(cc2O)C4=Cc3ccc(O)cc3O4)c5ccc(O)cc5O6	20056162	0	66.49741922	68.28545317	0.071644612
2	178	10	8	FALSE	C/C=C(\C)/CC(C)C(O)C(C)C1OC2(CC(OC)C1C)OC(C(C)C(O)C(C)/C=C\C=C\C=C\C=C\C=C/C(CC(O)=O)OC)C(C)CC2O	11629035	1	66.92536557	68.20813253	0.069540518
6	178	10	8	FALSE	C/C=C(\C)/CC(C)C(O)C(C)C1OC2(CC(OC)C1C)OC(C(C)C(O)C(C)/C=C\C=C\C=C\C=C\C=C/C(CC(O)=O)OC)C(C)CC2O	11629035	1	66.87587015	68.16918549	0.097207372
10	178	10	8	FALSE	C/C=C(\C)/CC(C)C(O)C(C)C1OC2(CC(OC)C1C)OC(C(C)C(O)C(C)/C=C\C=C\C=C\C=C\C=C/C(CC(O)=O)OC)C(C)CC2O	11629035	0	66.80022197	68.2113126	0.093646869
2	344	8	15	FALSE	CC2CCC1C(C)(C)C(O)CCC1(C)C25Cc4c(O)c3CN(CCCCC(O)=O)C(=O)c3cc4O5	469817	0	65.77817217	68.20813253	0.069540518
6	344	8	15	FALSE	CC2CCC1C(C)(C)C(O)CCC1(C)C25Cc4c(O)c3CN(CCCCC(O)=O)C(=O)c3cc4O5	469817	0	65.99453891	68.16918549	0.097207372
10	344	8	15	FALSE	CC2CCC1C(C)(C)C(O)CCC1(C)C25Cc4c(O)c3CN(CCCCC(O)=O)C(=O)c3cc4O5	469817	0	66.0021472	68.2113126	0.093646869
2	307	19	13	FALSE	COc2cc(O)c(OC)c3OC(c1ccccc1)C(O)C(=O)c23	4984593	0	68.49983256	68.20813253	0.069540518
6	307	19	13	FALSE	COc2cc(O)c(OC)c3OC(c1ccccc1)C(O)C(=O)c23	4984593	0	68.3610539	68.16918549	0.097207372
10	307	19	13	FALSE	COc2cc(O)c(OC)c3OC(c1ccccc1)C(O)C(=O)c23	4984593	0	68.28692272	68.2113126	0.093646869
2	10	10	1	FALSE	CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(O)=O)C2OC(CC)(CC2C)C3CCC(O)(CC)C(C)O3	3888	0	63.85264611	68.20813253	0.069540518
6	10	10	1	FALSE	CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(O)=O)C2OC(CC)(CC2C)C3CCC(O)(CC)C(C)O3	3888	0	64.14718622	68.16918549	0.097207372
10	10	10	1	FALSE	CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(O)=O)C2OC(CC)(CC2C)C3CCC(O)(CC)C(C)O3	3888	0	64.48237164	68.2113126	0.093646869
2	40	16	2	FALSE	COC(=O)C[C@H]4C(C)(C)C(=O)C[C@@H]5O[C@]23CC(=O)O[C@@H](C1C=COC=1)[C@]2(C)CCC(C3=C)[C@]45C	49798885	0	67.91462452	68.20813253	0.069540518
6	40	16	2	FALSE	COC(=O)C[C@H]4C(C)(C)C(=O)C[C@@H]5O[C@]23CC(=O)O[C@@H](C1C=COC=1)[C@]2(C)CCC(C3=C)[C@]45C	49798885	0	67.90848875	68.16918549	0.097207372
10	40	16	2	FALSE	COC(=O)C[C@H]4C(C)(C)C(=O)C[C@@H]5O[C@]23CC(=O)O[C@@H](C1C=COC=1)[C@]2(C)CCC(C3=C)[C@]45C	49798885	0	67.92530403	68.2113126	0.093646869
2	88	16	4	FALSE	Cc7cc6[C@H](O)[C@]45Cc3cc(O)c2C(=O)c1c(O)ccc(O)c1C(=O)c2c3[C@H]4C=C[C@@H](O)[C@H]5OC(=O)c6c(O)c7	119025778	-1	70.28755158	68.20813253	0.069540518
6	88	16	4	FALSE	Cc7cc6[C@H](O)[C@]45Cc3cc(O)c2C(=O)c1c(O)ccc(O)c1C(=O)c2c3[C@H]4C=C[C@@H](O)[C@H]5OC(=O)c6c(O)c7	119025778	1	82.00005396	68.16918549	0.097207372
10	88	16	4	FALSE	Cc7cc6[C@H](O)[C@]45Cc3cc(O)c2C(=O)c1c(O)ccc(O)c1C(=O)c2c3[C@H]4C=C[C@@H](O)[C@H]5OC(=O)c6c(O)c7	119025778	1	78.65034545	68.2113126	0.093646869
4	2	2	1	FALSE	C[C@H]1/C=C/C=C\CC/C=C/C=C/C=C/C=C/C(C[C@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H](C)[C@@H](C)[C@@H]1O)C[C@@H](O)[C@H]2C(O)=O)OC3OC(C)C(O)C(N)C3O	4568	0	66.22949417	68.23675053	0.084874697
8	2	2	1	FALSE	C[C@H]1/C=C/C=C\CC/C=C/C=C/C=C/C=C/C(C[C@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H](C)[C@@H](C)[C@@H]1O)C[C@@H](O)[C@H]2C(O)=O)OC3OC(C)C(O)C(N)C3O	4568	0	66.17794771	68.16496682	0.092534993
12	2	2	1	FALSE	C[C@H]1/C=C/C=C\CC/C=C/C=C/C=C/C=C/C(C[C@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H](C)[C@@H](C)[C@@H]1O)C[C@@H](O)[C@H]2C(O)=O)OC3OC(C)C(O)C(N)C3O	4568	0	66.36105423	68.17382353	0.077146382
2	275	11	12	FALSE	CCCC[C@@H](C)[C@H](O)[C@H](C)C(=O)/C(/C)=C/[C@@H](OC)[C@@H](O)[C@@H](OCC)C(=O)N/C=C\c1cc(Cl)c(O)cc1	11103504	0	68.73356559	68.20813253	0.069540518
6	275	11	12	FALSE	CCCC[C@@H](C)[C@H](O)[C@H](C)C(=O)/C(/C)=C/[C@@H](OC)[C@@H](O)[C@@H](OCC)C(=O)N/C=C\c1cc(Cl)c(O)cc1	11103504	0	68.67489808	68.16918549	0.097207372
10	275	11	12	FALSE	CCCC[C@@H](C)[C@H](O)[C@H](C)C(=O)/C(/C)=C/[C@@H](OC)[C@@H](O)[C@@H](OCC)C(=O)N/C=C\c1cc(Cl)c(O)cc1	11103504	0	68.66005653	68.2113126	0.093646869
2	21	21	1	FALSE	COC(=O)N[C@H]1[C@@H](C)O[C@H](C[C@]1(C)[N+]([O-])=O)O[C@H]8C/C=C(/C)\[C@@H]6C=C[C@@H]5[C@@H](O[C@H]4C[C@@H](O[C@H]3CC[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O)[C@H](C)O2)[C@H](C)O3)[C@@H](OC(C)=O)[C@H](C)O4)[C@@H](C)C[C@H](C)[C@H]5[C@]6(C)C(=O)C9C(=O)O[C@]7(CC(C=O)=C[C@H](O)[C@H]7/C=C/8\C)C=9O	NA	0	65.42350276	68.20813253	0.069540518
6	21	21	1	FALSE	COC(=O)N[C@H]1[C@@H](C)O[C@H](C[C@]1(C)[N+]([O-])=O)O[C@H]8C/C=C(/C)\[C@@H]6C=C[C@@H]5[C@@H](O[C@H]4C[C@@H](O[C@H]3CC[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O)[C@H](C)O2)[C@H](C)O3)[C@@H](OC(C)=O)[C@H](C)O4)[C@@H](C)C[C@H](C)[C@H]5[C@]6(C)C(=O)C9C(=O)O[C@]7(CC(C=O)=C[C@H](O)[C@H]7/C=C/8\C)C=9O	NA	0	65.34779876	68.16918549	0.097207372
10	21	21	1	FALSE	COC(=O)N[C@H]1[C@@H](C)O[C@H](C[C@]1(C)[N+]([O-])=O)O[C@H]8C/C=C(/C)\[C@@H]6C=C[C@@H]5[C@@H](O[C@H]4C[C@@H](O[C@H]3CC[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O)[C@H](C)O2)[C@H](C)O3)[C@@H](OC(C)=O)[C@H](C)O4)[C@@H](C)C[C@H](C)[C@H]5[C@]6(C)C(=O)C9C(=O)O[C@]7(CC(C=O)=C[C@H](O)[C@H]7/C=C/8\C)C=9O	NA	0	65.29492578	68.2113126	0.093646869
2	33	9	2	FALSE	COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O	107982	0	68.00947543	68.20813253	0.069540518
6	33	9	2	FALSE	COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O	107982	0	68.01897755	68.16918549	0.097207372
10	33	9	2	FALSE	COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O	107982	0	68.0468588	68.2113126	0.093646869
2	208	16	9	FALSE	CCCCCCCCCCCC[C@@]1(O)C(=O)O[C@@H](C(O)=O)C1(O)C(O)=O	10452039	0	67.41482821	68.20813253	0.069540518
6	208	16	9	FALSE	CCCCCCCCCCCC[C@@]1(O)C(=O)O[C@@H](C(O)=O)C1(O)C(O)=O	10452039	1	67.16939144	68.16918549	0.097207372
10	208	16	9	FALSE	CCCCCCCCCCCC[C@@]1(O)C(=O)O[C@@H](C(O)=O)C1(O)C(O)=O	10452039	0	67.76834694	68.2113126	0.093646869
5	6	6	1	FALSE	CC(C)C(O[C@H]1C[C@H](O)[C@H](O)[C@@H](C)O1)C(C)/C=C(\C)/C=C/C=C/C=C/C=C/C(=O)C2C(=O)N(C)C(CCC(O)=O)C=2O	NA	0	64.65045641	68.2772857	0.055985758
9	6	6	1	FALSE	CC(C)C(O[C@H]1C[C@H](O)[C@H](O)[C@@H](C)O1)C(C)/C=C(\C)/C=C/C=C/C=C/C=C/C(=O)C2C(=O)N(C)C(CCC(O)=O)C=2O	NA	1	64.81134479	68.2799394	0.146243329
13	6	6	1	FALSE	CC(C)C(O[C@H]1C[C@H](O)[C@H](O)[C@@H](C)O1)C(C)/C=C(\C)/C=C/C=C/C=C/C=C/C(=O)C2C(=O)N(C)C(CCC(O)=O)C=2O	NA	1	64.63925494	68.28545317	0.071644612
2	310	22	13	FALSE	COC3Oc1ccccc1C4C(=O)c2c(cc(O)c(C)c2O)OC3=4	14018346	0	68.98581988	68.20813253	0.069540518
6	310	22	13	FALSE	COC3Oc1ccccc1C4C(=O)c2c(cc(O)c(C)c2O)OC3=4	14018346	0	69.10701094	68.16918549	0.097207372
10	310	22	13	FALSE	COC3Oc1ccccc1C4C(=O)c2c(cc(O)c(C)c2O)OC3=4	14018346	0	68.99373451	68.2113126	0.093646869
2	329	17	14	FALSE	CC(C)C(=O)O[C@@H]2[C@@H](C)OC(=O)[C@H](NC(=O)c1cccc(NC=O)c1O)[C@H](C)OC(=O)[C@H]2C	10434578	0	68.06681347	68.20813253	0.069540518
6	329	17	14	FALSE	CC(C)C(=O)O[C@@H]2[C@@H](C)OC(=O)[C@H](NC(=O)c1cccc(NC=O)c1O)[C@H](C)OC(=O)[C@H]2C	10434578	0	67.97046734	68.16918549	0.097207372
10	329	17	14	FALSE	CC(C)C(=O)O[C@@H]2[C@@H](C)OC(=O)[C@H](NC(=O)c1cccc(NC=O)c1O)[C@H](C)OC(=O)[C@H]2C	10434578	0	67.9682858	68.2113126	0.093646869
5	302	14	13	FALSE	COc3cc(O)c2C(=O)c1c(C)cc(O)c(Cl)c1Oc2c3	5384285	0	69.20269437	68.2772857	0.055985758
9	302	14	13	FALSE	COc3cc(O)c2C(=O)c1c(C)cc(O)c(Cl)c1Oc2c3	5384285	0	69.25661022	68.2799394	0.146243329
13	302	14	13	FALSE	COc3cc(O)c2C(=O)c1c(C)cc(O)c(Cl)c1Oc2c3	5384285	0	69.0608802	68.28545317	0.071644612
2	82	10	4	FALSE	CC(=O)O[C@@H]6/C(/C)=C/[C@@H](C)C/C=C/[C@H]4[C@@H]1O[C@]1(C)[C@@H](C)[C@H]5[C@H](CC2=CNc3ccccc23)NC(=O)[C@@]45C(=O)/C=C/C6=O	21603252	1	67.16300328	68.20813253	0.069540518
6	82	10	4	FALSE	CC(=O)O[C@@H]6/C(/C)=C/[C@@H](C)C/C=C/[C@H]4[C@@H]1O[C@]1(C)[C@@H](C)[C@H]5[C@H](CC2=CNc3ccccc23)NC(=O)[C@@]45C(=O)/C=C/C6=O	21603252	1	67.3332477	68.16918549	0.097207372
10	82	10	4	FALSE	CC(=O)O[C@@H]6/C(/C)=C/[C@@H](C)C/C=C/[C@H]4[C@@H]1O[C@]1(C)[C@@H](C)[C@H]5[C@H](CC2=CNc3ccccc23)NC(=O)[C@@]45C(=O)/C=C/C6=O	21603252	1	67.39544882	68.2113126	0.093646869
5	212	20	9	FALSE	CCC(C)/C=C(\C)/C=C/C(=O)Cc1cc(O)c(C)c(O)c1C=O	89710661	0	68.09524303	68.2772857	0.055985758
9	212	20	9	FALSE	CCC(C)/C=C(\C)/C=C/C(=O)Cc1cc(O)c(C)c(O)c1C=O	89710661	0	68.12576084	68.2799394	0.146243329
13	212	20	9	FALSE	CCC(C)/C=C(\C)/C=C/C(=O)Cc1cc(O)c(C)c(O)c1C=O	89710661	0	68.06240682	68.28545317	0.071644612
2	183	15	8	FALSE	CO/C(/C)=C/C(=O)N(C)C\C=C\CC/C=C/C=C/CC(=C)C3=NC(CC(C)C2OC(=O)c1c(O)c(C)ccc1C2O)=CO3	10416005	0	67.38183072	68.20813253	0.069540518
6	183	15	8	FALSE	CO/C(/C)=C/C(=O)N(C)C\C=C\CC/C=C/C=C/CC(=C)C3=NC(CC(C)C2OC(=O)c1c(O)c(C)ccc1C2O)=CO3	10416005	0	67.40663583	68.16918549	0.097207372
10	183	15	8	FALSE	CO/C(/C)=C/C(=O)N(C)C\C=C\CC/C=C/C=C/CC(=C)C3=NC(CC(C)C2OC(=O)c1c(O)c(C)ccc1C2O)=CO3	10416005	0	67.54207071	68.2113126	0.093646869
2	306	18	13	FALSE	CC1(C)C(=O)C=C[C@@]2(C)C1CC(=O)[C@]4(C)C2CC[C@@]5(C)[C@@H](OC(=O)[C@H]3O[C@@]345)C6C=COC=6	6708525	0	68.09695336	68.20813253	0.069540518
6	306	18	13	FALSE	CC1(C)C(=O)C=C[C@@]2(C)C1CC(=O)[C@]4(C)C2CC[C@@]5(C)[C@@H](OC(=O)[C@H]3O[C@@]345)C6C=COC=6	6708525	0	67.98887261	68.16918549	0.097207372
10	306	18	13	FALSE	CC1(C)C(=O)C=C[C@@]2(C)C1CC(=O)[C@]4(C)C2CC[C@@]5(C)[C@@H](OC(=O)[C@H]3O[C@@]345)C6C=COC=6	6708525	0	67.93240828	68.2113126	0.093646869
